autoscaler: 2025/04/23 22:54:21 🧵 Auto‑scaler initialized
autoscaler: 2025/04/23 22:59:13 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:13 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:13 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:13 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:14 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:14 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:14 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:14 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:15 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:15 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:15 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:15 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:16 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:16 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:16 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:16 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:17 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:17 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:17 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:17 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:18 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:18 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:18 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:18 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:19 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:19 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:19 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:19 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:20 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:20 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:20 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:20 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:21 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:21 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:21 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:21 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:22 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:22 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:22 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:22 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:23 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:23 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:23 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:23 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:24 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:24 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:24 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:24 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:25 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:25 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:25 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:25 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:26 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:26 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:26 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:26 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:27 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:27 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:27 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:27 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:28 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:28 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:28 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:28 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:29 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:29 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:29 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:29 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:30 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:30 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:30 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:30 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:31 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:31 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:31 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:31 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:32 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:32 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:32 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:32 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:33 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:33 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:33 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:33 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:34 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:34 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:34 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:34 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:35 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:35 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:35 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:35 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:36 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:36 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:36 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:36 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:37 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:37 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:37 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:37 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:38 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:38 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:38 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:38 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:39 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:39 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:39 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:39 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:40 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:40 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:40 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:40 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:41 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:41 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:41 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:41 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:42 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:42 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:42 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:42 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:43 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:43 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:43 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:43 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:44 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:44 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:44 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:44 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:45 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:45 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:45 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:45 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:46 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:46 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:46 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:46 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:47 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:47 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:47 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:47 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:48 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:48 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:48 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:48 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:49 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:49 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:49 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:49 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:50 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:50 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:50 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:50 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:51 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:51 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:51 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:51 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:52 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:52 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:52 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:52 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:53 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:53 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:53 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:53 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:54 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:54 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:54 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:54 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:55 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:55 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:55 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:55 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:56 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:56 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:56 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:56 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:57 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:57 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:57 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:57 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:58 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:58 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:58 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:58 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:59 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:59 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:59 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 22:59:59 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:00 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:00 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:00 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:00 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:01 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:01 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:01 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:01 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:02 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:02 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:02 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:02 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:03 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:03 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:03 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:03 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:04 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:04 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:04 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:04 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:05 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:05 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:05 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:05 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:06 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:06 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:06 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:06 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:07 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:07 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:07 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:07 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:08 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:08 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:08 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:08 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:09 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:09 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:09 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:09 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:10 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:10 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:10 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:10 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:11 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:12 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:12 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:12 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:13 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:13 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:13 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:13 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:14 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:14 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:14 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:14 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:15 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:15 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:15 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:15 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:16 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:16 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:16 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:16 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:17 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:17 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:17 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:17 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:18 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:18 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:18 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:18 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:19 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:19 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:19 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:19 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:20 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:20 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:20 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:20 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:21 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:21 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:21 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:21 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:22 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:22 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:22 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:22 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:23 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:23 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:23 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:23 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:24 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:24 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:24 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:24 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:25 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:25 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:25 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:25 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:26 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:26 ℹ️ [task_shard_1] depth=0 liveWorkers=4
